user,room,weight,consumption
44610,123,11,2.9
19162,123,16,20.6
19164,35,11,52.5
19169,532,9,18.0
44611,31,14,24.6
44611,7,6,11.5
19184,35,182,110.0
44612,7,8,12.6
19186,123,16,175.0
44613,123,10,15.9
19193,31,8,7.8
19194,123,8,5.7
19196,123,7,54.0
19196,35,5,11.4
19196,175,26,6.8
19202,123,27,25.7
19202,154,12,3.7
19204,123,14,41.4
19204,116,4,13.0
19212,123,71,400.7
19213,50,23,75.22
19214,123,15,8.8
44614,29,3,0.3
44614,31,5,89.3
19216,35,6,10.4
19216,74,7,115.2
19219,123,49,125.1
19223,74,8,12.0
44615,116,8,20.7
44616,116,6,16.0
44616,50,6,16.0
44616,346,7,17.5
19228,123,8,10.3
19228,50,29,10.2
19233,33,11,0.0
19234,50,47,107.5
19235,35,8,0.7
19235,74,8,0.7
19236,116,12,23.0
19236,346,11,5.6
44617,225,4,0.0
44617,346,13,7.2
19241,346,22,16.0
44618,116,7,0.5
44618,74,20,2.0
19249,123,3,5.2
19249,35,2,0.2
19249,175,3,0.3
19249,670,2,0.2
19249,1165,2,0.2
19250,123,2,10.1
19250,35,8,108.0
44619,107,3,0.0
44619,346,43,0.0
19255,26,4,0.4
19255,123,8,63.0
19257,488,55,16.5
44620,38,60,9.5
19263,123,24,138.5
19263,50,9,34.0
44621,31,15,59.9
19267,74,16,64.5
44622,346,44,0.1
44623,488,306,30.7
19274,123,2,15.0
19274,50,2,6.0
19274,877,16,6.14
44624,123,4,0.8
44624,116,4,26.0
19277,116,53,31.0
44625,346,16,1.0
19278,33,17,1.7
44626,123,16,17.7
44627,33,24,34.2
19282,123,12,26.7
19282,116,1,0.1
19282,74,1,0.1
19282,146,1,0.1
44628,116,11,35.6
44629,123,49,14.0
19288,50,8,142.0
19290,175,38,0.0
44630,50,16,33.8
19295,801,164,12.9
19295,243,86,8.0
19296,50,18,2.6
19298,116,10,51.4
19299,346,23,39.0
19302,101,39,22.4
19306,36,13,96.4
44631,33,24,1.2
44631,38,40,0.1
44631,40,9,0.0
44631,875,1,0.1
19307,222,15,29.0
44632,74,32,126.0
44633,875,44,0.0
44634,116,12,1.2
44634,74,3,12.0
19316,74,128,53.8
44635,123,31,11.2
44636,35,30,0.3
44637,354,10,0.3
44638,33,14,11.7
44638,101,359,99.3
19332,151,524,931.3
19333,123,15,0.0
19333,50,5,0.0
19333,175,2,0.0
19333,488,1,300.0
19333,346,5,0.0
19333,373,3,0.0
19333,120,2,0.0
19335,50,17,39.9
19337,101,871,2062.9
44639,107,2,6.0
44639,53,7,46.1
44640,119,22,31.9
44641,7,19,0.0
44642,31,12,2.1
19341,325,98,44.7
44643,116,10,0.6
44643,15,6,0.1
44644,488,432,29.1
44645,33,11,1.3
44646,346,67,8.8
44647,123,3,0.3
44647,116,7,26.1
44647,35,3,0.3
44647,74,6,10.2
44647,15,3,0.3
44648,31,12,13.0
19351,50,100,98.7
44649,346,21,11.9
44650,50,8,48.5
44651,26,11,9.6
19357,35,4,0.4
19357,36,4,0.4
19357,74,12,83.0
19359,152,40,61.3
44652,38,10,10.0
44653,61,15,0.0
44654,35,41,7.8
44654,222,23,6.7
44654,50,1,0.1
44654,175,12,0.2
44654,141,29,0.1
44654,1162,1,0.1
44654,1157,38,0.0
44654,46,5,0.0
44654,120,1,0.0
44654,144,3,0.0
44654,457,10,0.0
44655,157,8,0.8
44656,35,14,58.5
44657,427,12,0.9
19363,427,29,146.6
19365,427,96,46.3
19367,204,173,16.4
44658,256,8,0.0
19373,321,337,645.0
19375,89,16,0.0
19376,246,12,3.6
44659,346,36,4.0
44660,321,12,6.0
19395,195,389,62.2
19395,357,5,0.1
19398,175,435,107.2
44661,50,10,28.4
19401,151,12,1.2
19401,690,12,1.2
19401,325,12,1.2
19402,285,32,67.5
19403,94,73,8.8
19404,558,2,1.1
19404,96,2,0.2
19404,324,4,2.1
19404,42,2,0.2
19404,218,26,34.0
44662,368,69,0.0
19411,368,8,63.0
19411,469,31,56.0
19418,346,95,24.3
19419,107,23,0.0
44663,115,28,78.7
19425,115,18,0.0
19427,115,12,0.1
19427,117,40,36.1
19427,102,58,1507.5
19427,495,1,100.0
19431,286,10,56.0
44664,115,358,31.4
44665,115,260,13.4
19435,102,52,7.2
19437,115,31,46.3
19444,218,12,8.4
19444,346,101,69.4
19445,7,192,47.7
19448,107,14,24.0
19448,272,98,90.0
44666,102,72,1.5
19458,115,56,110.5
19459,346,9,70.0
19460,53,120,83.0
44667,346,12,40.3
19461,7,28,58.8
19462,50,80,83.0
44668,115,21,41.7
44668,242,1,0.0
19464,102,20,15.7
19487,115,4,118.0
19487,117,1,6.0
19487,102,7,130.0
44669,347,17,7.0
44670,347,10,11.1
19504,182,31,82.0
19511,115,43,11.2
44671,242,15,0.0
44672,115,13,0.0
19518,115,2,2.5
19518,93,19,2.9
19521,239,2,0.2
19521,89,38,78.4
19521,405,2,0.2
44673,115,69,92.0
19526,680,24,46.0
44674,115,48,23.9
19536,347,12,6.3
19539,273,27,65.1
19541,498,1,0.0
19541,204,21,0.0
19541,149,66,498.5
19545,248,36,3.8
44675,115,16,16.0
44676,88,22,8.0
44677,115,2,14.6
44677,38,7,7.0
44678,33,85,72.0
19559,222,9,16.4
19561,222,25,46.0
44679,347,11,6.6
44679,402,1,0.2
44680,115,8,0.0
44680,33,80,0.0
19579,346,26,77.2
44681,117,9,0.0
44682,347,10,2.3
44683,33,55,102.0
19597,36,227,56.0
19603,117,116,59.5
19606,167,9,97.0
19606,102,3,0.3
44684,175,63,19.8
19607,86,92,51.6
19610,346,196,30.8
19615,86,21,66.0
19616,86,8,8.0
19619,86,20,22.0
19620,86,51,28.0
19620,405,3,1.1
19620,346,3,1.1
19627,86,15,11.2
19627,35,11,11.0
19627,7,11,11.0
19627,346,117,39.4
44685,86,100,4.1
19635,40,32,10.0
19637,40,8,81.6
44686,38,24,41.3
19639,86,40,4.0
44687,31,32,0.0
19642,89,25,0.0
19647,86,35,45.7
44688,33,19,16.4
19650,175,17,32.5
19658,225,4,0.0
19658,246,52,24.3
19661,86,109,0.0
19662,86,38,5.7
19662,89,20,1.2
19662,508,10,1.0
44689,36,23,65.0
19673,86,47,80.1
44690,38,14,23.0
19676,31,80,74.4
44691,86,6,7.2
44691,40,16,25.4
44692,89,62,7.1
44693,37,2,8.9
44693,38,6,76.0
19686,36,6,0.6
19686,346,26,0.2
19688,86,6,0.7
19688,346,122,61.5
44694,346,452,38.0
19693,346,168,42.3
19696,38,40,40.5
44695,33,1,0.1
44695,107,25,2.1
44696,89,60,38.3
44697,40,132,49.3
44698,508,27,0.0
19712,86,66,5.7
19716,38,26,36.9
44699,216,8,5.1
44700,346,37,21.0
19725,248,9,7.7
44701,26,16,83.0
44702,175,48,0.0
19729,256,48,22.2
19730,89,33,3.3
44703,204,120,12.7
44704,216,16,25.3
44704,368,19,50.0
44705,31,214,57.3
44706,86,32,3.2
19740,346,8,0.9
19741,36,64,98.31
19742,272,29,27.0
19742,346,41,33.5
44707,346,20,2.9
19750,86,15,2.0
19750,87,4,8.0
44708,26,12,12.0
44709,346,169,54.4
44710,38,88,28.0
19762,222,40,31.0
44711,35,21,26.5
44712,346,48,53.1
44713,346,116,48.3
19769,346,50,45.3
44714,36,60,75.5
44715,247,208,18.4
44716,86,49,2.5
44717,346,28,34.6
44718,346,98,47.1
44719,38,12,8.6
44720,33,81,23.54
44721,36,11,37.5
44722,368,10,8.7
19786,246,29,6.1
19786,143,5,2.4
44723,89,24,2.4
19789,346,33,0.0
44724,35,19,22.5
44725,36,23,0.0
44725,346,15,36.0
44726,33,15,0.0
19799,368,37,0.0
44727,37,86,7.5
44728,346,54,61.9
44729,52,29,29.0
19802,216,12,1.3
44730,346,456,42.0
44731,86,74,0.0
44732,38,24,118.1
44733,26,1,0.1
44733,86,25,1.1
44734,368,12,52.0
44735,33,9,0.0
19820,86,30,0.0
19822,8,243,23.4
44736,216,1,37.5
44736,89,14,6.2
44737,35,16,22.4
44738,7,8,49.2
44739,89,40,40.2
19833,875,21,18.2
19834,246,124,45.0
44740,346,8,47.6
44741,89,65,18.5
44742,33,40,104.8
44743,405,10,18.0
44744,37,7,7.0
44744,175,7,7.0
44745,827,10,1.0
44746,40,28,0.0
19851,346,48,91.2
19854,33,8,3.5
19854,204,112,22.0
44747,488,50,62.8
44747,346,16,7.6
19859,53,28,42.0
19864,346,10,1.0
19865,256,32,0.0
19868,50,10,23.0
19871,86,27,24.3
44748,38,157,60.0
44749,38,8,19.2
44750,175,20,45.0
19878,246,88,21.0
44751,31,42,39.7
44752,40,88,53.7
19881,346,41,9.0
44753,38,242,26.6
19886,245,8,0.0
19887,245,9,29.5
19896,216,70,3.1
44754,36,90,16.8
44754,40,22,0.1
44755,875,76,0.0
44756,216,73,1.4
44757,26,24,0.0
19913,17,9,225.0
44758,33,13,0.0
44758,109,72,1.4
19917,38,2,0.2
19917,46,112,0.4
19917,22,71,15.2
19917,113,27,55.2
19917,866,1,0.1
44759,141,28,6.7
44760,116,89,15.5
44761,368,17,24.2
44761,35,9,0.0
44761,7,58,8.7
44761,38,60,2.7
44762,35,53,45.0
44763,35,30,17.0
19926,26,96,10.8
19929,26,12,0.0
19929,53,13,6.0
19932,26,22,4.5
19932,33,1,0.1
19934,53,8,0.0
44764,26,8,48.0
44765,26,55,44.7
19942,53,112,9.1
44766,73,21,0.0
19946,50,20,127.0
19950,399,4,0.4
19950,33,63,140.1
19950,74,4,0.4
44767,373,13,24.3
19958,50,5,2.0
19958,144,3,1.2
19964,53,14,41.4
19965,40,3,0.3
19965,53,5,31.3
19965,941,2,0.2
44768,26,141,7.4
44769,26,21,113.2
44770,53,5,0.0
44770,75,19,0.0
19978,26,1,1.0
19978,53,90,2.0
44771,53,36,0.0
44772,26,79,24.5
44773,36,12,11.6
44773,169,4,1.8
44774,26,173,9.7
44774,53,7,2.0
44775,162,4,0.4
44775,53,4,0.0
44776,26,292,21.8
19990,38,12,53.0
19993,31,7,0.0
19993,33,1,0.0
44777,53,80,12.0
20001,26,20,30.0
20004,246,26,38.3
44778,53,353,25.4
20007,53,23,110.9
20009,53,396,13.2
20010,26,22,72.5
44779,36,288,24.3
44780,26,1,0.0
44780,53,9,0.0
44781,40,188,16.3
44782,7,127,0.0
20014,73,68,15.6
44783,40,106,46.7
20015,26,21,9.3
20015,73,27,8.6
44784,26,12,2.0
44785,53,76,42.0
20020,73,8,40.0
20022,7,14,73.7
20022,53,5,106.0
20024,33,24,10.0
44786,53,11,25.8
20028,26,1,0.1
20028,53,50,71.9
20030,74,73,41.0
20036,26,54,5.4
20038,109,12,30.0
20038,469,2,0.2
44787,29,1,1.0
44787,31,235,79.0
44788,40,15,0.0
44789,53,47,4.7
20043,222,44,37.9
44790,53,16,43.1
44791,53,17,29.9
44792,26,34,52.4
44793,35,20,42.4
44794,33,8,0.0
20056,53,108,0.0
20060,26,4,0.0
20060,175,8,0.0
20062,273,45,11.0
20062,346,11,11.0
20062,1049,25,12.4
20063,53,16,1.0
44795,36,14,18.5
44796,166,8,3.6
20065,53,95,1.1
44797,36,18,20.5
44798,26,64,16.3
44799,26,33,15.4
44800,26,32,24.3
44801,26,462,35.1
44802,26,68,12.2
44803,346,18,50.5
44804,26,17,1.7
44805,53,29,0.0
20081,175,13,82.5
20085,53,46,4.6
44806,53,186,0.0
44807,36,205,20.6
44807,222,1,0.1
20093,116,156,18.7
20093,35,46,4.9
20093,74,65,182.4
20094,40,4,0.5
20094,875,5,0.5
20106,160,1,0.1
20106,73,2,0.2
20106,488,24,13382.0
20106,46,77,0.0
44808,40,8,0.3
44809,875,8,23.5
44810,37,92,23.3
20119,26,184,20.3
44811,26,91,8.6
20122,75,20,6.4
44812,26,15,1.4
44812,53,83,20.6
44813,53,77,104.9
44814,26,35,17.5
20132,53,38,0.0
44815,36,33,9.0
20136,38,43,132.7
44816,875,13,29.9
20146,175,96,43.0
20151,40,19,1.5
44817,26,10,0.0
44817,33,6,5.5
44818,36,22,37.0
44818,40,5,0.0
20157,33,72,0.0
44819,53,30,13.0
44820,26,159,9.0
44820,53,65,1.9
20162,36,14,16.2
20163,33,13,0.0
44821,53,29,0.0
44822,26,19,10.4
44823,26,7,43.0
44823,53,7,0.0
44824,33,15,0.0
44825,53,44,0.0
20182,26,10,1.0
20184,175,97,6.0
44826,35,1,0.0
44826,53,7,0.0
44827,73,16,0.0
44828,26,24,11.0
20192,75,85,29.4
44829,26,9,0.0
44829,53,64,0.0
44830,346,10,1.0
44831,73,8,19.0
44832,35,16,0.5
44832,74,30,0.4
20196,282,4,0.0
20196,46,1810,620.0
20197,26,1,33.5
20197,53,26,39.5
44833,33,11,22.0
20201,35,59,48.7
44834,373,21,7.0
44835,26,82,19.1
44835,53,1,0.1
20205,53,77,2.7
44836,877,16,0.0
20207,35,86,30.6
44837,53,103,116.0
44838,26,4,12.0
44838,216,4,12.0
44838,33,2,6.0
44838,35,4,12.0
44839,26,57,3.7
44839,126,20,2.0
44840,36,16,72.0
44841,40,21,1.8
44842,368,56,6.0
20212,368,5,7.0
20212,240,6,6.0
44843,368,250,25.0
44844,368,24,2.4
20216,368,1,0.1
20216,38,51,45.0
20219,346,83,226.8
20219,397,3,0.2
20220,368,5,415.0
20220,204,11,338.0
44845,33,3,6.0
44845,346,113,55.2
20222,368,31,19.0
20222,234,1,1.0
44846,38,10,26.0
20224,216,10,0.0
20225,368,43,88.6
20227,368,6,16.5
20227,37,4,21.0
20228,368,8,0.8
20228,36,48,60.0
44847,368,9,28.8
20232,368,5,59.6
20232,33,1,0.1
20232,107,1,0.1
20232,204,2,0.2
44848,368,3,0.3
44848,508,4,0.4
44848,52,18,62.3
44848,346,3,0.3
20236,368,5,9.0
20236,272,68,58.6
44849,368,16,21.5
44850,368,10,15.6
44850,37,8,25.5
44850,346,18,20.3
44851,368,20,15.2
20238,368,49,85.7
44852,368,62,15.1
44852,38,113,15.8
44853,38,8,14.4
44854,368,15,90.4
44855,368,122,42.6
20241,368,3,0.0
20241,46,9,0.0
20242,368,3,24.1
20242,36,1,4.0
20242,7,1,12.0
20242,37,3,20.0
20242,38,3,24.0
20242,40,1,16.0
20242,126,2,12.0
20242,346,15,13.3
20244,179,238,116.95
20245,26,9,0.9
20245,218,3,0.3
44856,368,15,91.8
44857,7,9,34.1
44857,175,8,24.1
44858,36,8,0.3
44859,89,12,0.0
20251,368,88,11.8
20252,368,8,6.9
20254,169,48,15.2
44860,97,13,5.0
20258,368,8,60.6
44861,368,16,25.5
44862,368,62,25.7
44863,216,19,0.0
44864,368,9,51.2
20263,38,68,4.6
44865,368,13,65.5
44866,33,8,58.5
20270,368,15,1.5
20270,36,41,2.2
20270,117,189,60.4
20270,405,12,1.2
44867,368,36,18.0
44867,33,19,11.8
44868,33,60,39.0
44869,36,27,1.6
44869,346,31,13.0
20271,368,25,3.4
44870,216,34,3.4
44871,142,12,1.2
44872,368,11,7.0
44873,368,16,32.7
44874,7,8,46.0
44875,37,356,30.8
44876,368,8,0.0
44877,368,8,6.9
20281,38,43,34.4
20283,368,16,96.0
20283,484,70,233.0
20285,368,61,38.4
44878,37,80,23.6
20288,368,3,14.0
20288,248,5,26.0
44879,35,29,23.0
44880,7,17,30.1
44881,368,116,44.3
44882,38,91,46.3
44883,368,2,2.1
44883,38,6,20.6
20295,368,5,2.5
20295,36,12,2.5
20295,38,35,59.6
20295,259,5,0.0
44884,368,7,1.0
44884,7,11,10.0
44884,37,13,6.0
44884,38,5,20.3
44885,38,46,35.0
44886,26,24,0.0
44886,368,19,0.0
44886,40,9,0.0
20298,36,2,0.0
20298,7,2,0.1
20298,346,5,1.1
20302,368,23,102.8
44887,33,52,2.1
44888,368,5,5.0
44888,64,4,4.0
44889,38,11,63.0
44890,216,29,28.8
44891,368,11,26.6
44892,33,187,15.9
44893,38,189,28.2
20311,38,8,25.2
20313,596,63,1119.2
20313,226,1,0.0
20313,266,76,2907.9
44894,38,32,0.0
44895,1163,69,27.0
44896,368,2,0.2
44896,441,4,7.0
44896,495,2,5.1
20319,36,8,33.2
44897,368,55,37.0
44898,368,7,22.2
44898,204,111,28.4
44899,7,23,4.2
44900,38,24,0.0
44901,368,2,2.0
44901,346,10,12.5
44902,346,16,0.0
44903,346,12,0.0
44904,33,10,28.1
44904,204,12,1.0
44905,7,75,27.0
20323,94,45,4.4
20323,237,31,3.1
20324,368,37,80.5
44906,216,92,51.2
44907,216,25,0.0
44908,216,2,0.2
44908,368,7,42.3
20329,36,59,132.0
44909,38,83,14.9
44910,346,92,56.7
20332,91,14,7.0
20332,65,5,7.5
44911,346,8,29.6
44912,368,23,4.2
44913,33,13,0.0
44914,37,52,2.0
44914,346,8,0.8
44915,346,24,2.4
44916,368,21,65.8
44917,31,59,40.8
20336,6,964,6785.3
44918,346,16,27.3
44919,216,18,0.0
44920,368,124,212.2
44921,37,53,9.8
44921,248,24,7.1
44922,216,47,0.6
20340,210,8,0.2
20340,108,10,1550.1
20340,1157,9,1680.0
20340,46,134,2.2
44923,346,73,34.5
44924,368,40,0.6
44925,368,11,0.0
44926,311,2,0.0
44926,877,370,33.4
44926,515,1,0.0
20347,38,49,13.0
20348,246,4,13.0
20348,36,13,22.9
20348,94,7,15.0
44927,33,24,6.7
20352,368,133,55.1
20352,38,14,7.6
44928,216,38,5.1
44929,216,20,13.0
44930,368,14,0.0
44931,368,15,35.4
44932,368,12,0.0
44933,368,221,31.2
44933,37,2,0.4
44933,38,29,0.0
44934,368,4,20.2
44934,873,33,24.8
44935,38,112,48.6
44936,346,100,5.7
44937,36,147,35.72
44937,7,1,1.0
20355,36,83,125.1
44938,368,20,0.0
44938,101,8,0.0
44939,36,14,1.4
44940,368,48,54.0
44941,38,26,16.5
20360,709,215,156.0
44942,368,12,72.0
44943,37,17,32.0
44944,368,36,12.8
44945,346,17,0.0
44946,31,62,0.0
44947,33,38,0.0
44947,38,2,0.0
44948,368,12,0.0
44949,877,75,36.3
44949,397,15,636.1
44950,346,34,47.4
20371,368,9,752.0
20371,46,121,0.3
44951,368,184,14.7
44952,368,32,0.0
44953,53,20,2.0
20375,35,19,0.0
20375,411,57,118.4
20375,462,1,0.1
20375,227,131,1682.7
44954,38,28,6.7
44955,368,9,0.9
44956,368,2,0.2
44956,36,66,0.9
44957,368,122,63.0
20387,59,22,12.8
20387,142,1,1.0
20387,405,1,1.0
20389,36,66,5.9
44958,38,263,88.7
44959,368,36,3.6
20396,346,32,35.5
20397,668,66,29.0
44960,368,17,334.0
44961,368,17,4150.0
44961,367,1,0.1
44961,164,10,500.1
44962,38,25,39.8
20402,892,1,0.1
20402,107,1,0.1
20402,479,1,0.1
20402,126,70,36.6
44963,31,10,38.7
20408,277,40,154.0
44964,7,15,67.2
44965,7,103,21.6
44966,875,10,40.7
44967,346,54,80.4
44968,175,92,6.6
44969,31,37,0.0
20420,35,12,0.0
44970,37,8,0.8
44971,35,35,60.3
44972,175,8,6.6
44973,346,195,82.7
20428,877,17,60.5
44974,346,8,17.0
44975,40,43,33.0
44976,157,11,15.0
44977,875,21,0.0
44978,353,36,35.1
44979,346,13,20.0
20436,353,3,0.3
20436,508,17,11.0
20437,353,13,6.7
20437,237,25,14.2
20441,90,26,17.8
20442,50,11,18.0
44980,346,52,0.1
44981,346,108,67.7
44982,346,29,0.0
20446,353,229,23.2
20448,353,66,66.0
20450,346,29,0.1
20453,59,115,32.6
20458,37,22,0.0
20460,169,28,9.3
20461,273,25,4.8
20461,488,4,5.0
20462,353,4,14.0
20462,346,10,9.1
44983,353,12,5.3
20467,59,41,48.4
44984,33,60,0.0
20472,353,15,0.8
20472,7,25,10.5
20472,488,1,2.0
20472,346,15,11.6
44985,346,16,9.3
20475,33,36,47.1
20480,346,10,60.0
44986,353,4,0.0
44986,346,6,9.0
44987,7,40,4.0
44988,346,9,4.5
44989,346,96,2.1
44990,40,18,0.0
44990,508,2,0.0
20492,97,8,35.0
20493,205,12,15.5
44991,353,3,20.1
44991,36,17,8.8
20502,346,15,68.0
20503,346,80,50.7
44992,353,2,3.0
44992,346,33,26.3
44993,346,19,1.9
20505,346,9,115.5
20506,36,9,0.9
20506,7,9,0.9
20506,37,10,1.0
20513,94,16,22.5
44994,488,148,56.9
44995,38,21,55.2
44996,346,92,45.7
20518,232,6,0.6
20518,97,11,0.9
20519,237,65,56.0
44997,97,58,13.4
44997,346,97,25.6
44998,45,10,45.0
44999,346,27,5.3
20522,216,11,10.4
20522,232,28,5.5
20522,162,38,4.7
20522,143,31,4.9
20524,246,781,216.25
20525,877,67,150.0
20527,37,234,94.3
20528,89,5,6.0
20528,346,7,36.0
45000,346,113,63.4
45001,38,217,57.2
45002,346,20,1.6
20532,346,17,1.7
45003,249,26,12.0
45004,35,44,49.0
45005,346,8,60.0
45006,488,13,0.0
45007,7,72,0.8
45008,346,49,24.8
45009,643,4,12.8
45009,702,8,50.0
45010,29,6,23.5
45010,31,6,24.5
45011,346,23,80.0
45012,117,25,25.0
45013,346,72,26.0
45014,53,16,7.9
45015,346,158,41.0
45016,52,1,10.0
45016,346,12,11.3
45017,33,5,0.0
45017,109,48,89.4
20573,678,3,0.3
20573,877,35,47.8
20573,773,3,0.3
20573,397,3,0.3
20575,232,3,21.0
20575,7,5,9.0
20575,100,6,6.0
20578,326,157,56.7
20579,97,11,50.0
45018,38,23,75.6
45019,37,54,40.0
45020,7,27,0.0
45020,346,17,37.5
45021,36,26,2.6
20585,246,27,12.2
20585,488,5,0.0
45022,7,26,0.0
45023,346,60,67.2
45024,346,109,39.9
20588,182,43,26.8
45025,346,9,38.0
45026,346,147,78.2
45027,36,19,38.0
45027,38,5,6.0
45028,346,80,53.6
45029,346,132,27.0
20594,237,31,184.0
45030,37,8,4.5
45030,218,10,15.0
45031,368,15,10.0
20596,405,89,44.1
20596,218,13,4.0
20597,218,15,9.8
45032,346,29,9.9
45033,346,24,0.2
20609,38,16,7.5
20609,175,1,2.0
20609,501,1,1.0
45034,36,43,0.0
20619,225,15,0.0
45035,38,30,0.0
45036,576,14,1.3
20635,346,20,34.5
20641,225,27,7.0
45037,38,13,0.0
45038,320,44,15.2
20658,225,1,0.0
20658,209,26,0.4
20660,225,10,56.0
45039,346,56,18.3
45040,225,12,1.2
20671,40,23,0.0
45041,38,104,67.6
45042,508,15,0.0
20677,346,9,72.0
20679,204,77,8.2
20679,346,11,11.0
45043,225,10,12.8
20690,7,95,55.2
20690,100,3,4.2
45044,89,68,35.5
45045,875,274,1.9
20692,346,138,66.3
45046,273,2,1.1
45046,309,2,7.0
45046,346,13,5.0
45047,36,24,0.0
20700,143,60,60.0
45048,346,36,14.0
45049,33,99,87.1
45050,289,20,0.0
45051,35,24,63.0
45052,35,205,100.0
45053,877,112,87.3
45054,222,14,3.0
45055,346,56,3.0
45056,216,57,2.2
45057,37,14,67.0
20712,52,103,39.9
20715,237,3,3.0
20715,346,53,51.3
45058,40,20,11.0
45059,31,45,45.6
45060,35,10,119.2
45061,50,8,8.4
20729,256,16,33.1
45062,31,14,0.9
45063,7,38,50.4
20739,35,10,164.1
45064,229,219,0.0
45065,40,12,0.0
20740,35,14,11.1
20740,74,4,2.2
45066,35,109,39.5
45066,877,20,0.0
20745,493,16,45.4
45067,116,116,100.0
45068,116,65,43.0
20749,116,209,14.2
20750,116,32,76.0
20751,116,60,64.4
20753,116,13,1.4
20756,116,14,2.4
20759,116,138,47.8
20760,116,77,89.5
45069,116,19,1.3
45069,74,12,1.2
20761,116,47,78.8
20762,116,12,126.5
45070,33,50,0.0
45071,116,8,11.0
45071,35,17,15.5
45071,74,7,10.5
20766,116,54,104.3
20766,50,2,0.2
45072,116,18,2.2
20780,116,4,0.4
20780,178,4,0.4
20780,270,3,0.3
20780,127,3,0.3
20780,457,3,0.3
20780,458,5,100.4
20789,116,8,79.8
20794,108,5,548.0
20794,144,96,51.31
20795,35,98,90.9
20795,74,143,15.2
20800,36,14,108.1
20800,50,3,0.3
20802,116,8,2.7
20802,74,1,0.1
20802,127,1,0.1
20806,941,12,1.3
20809,116,52,79.8
20812,35,12,0.0
20817,50,86,126.6
20825,35,9,62.5
20825,75,1,0.0
20826,116,65,137.0
20826,158,2,0.2
20826,734,2,0.2
20826,875,2,0.2
20828,116,28,82.1
20832,116,2,0.2
20832,35,2,0.2
20832,74,3,0.3
20832,50,2,0.2
45073,35,33,37.8
45074,40,11,0.0
20836,116,30,7.7
20837,820,57,130.4
20837,1179,1,0.1
20837,1068,1,0.1
45075,116,8,22.8
45075,35,6,2.5
45076,74,14,33.2
20838,116,24,16.7
20838,346,11,12.6
20839,50,61,144.8
20840,116,30,64.4
20842,116,33,148.4
45077,116,19,83.9
45078,116,5,2.0
45078,35,2,2.0
45078,74,2,2.0
20843,116,21,69.6
20844,116,12,0.8
20844,35,12,0.8
20844,74,14,63.5
20845,116,2,0.2
20845,179,36,21.5
45079,116,41,4.0
20846,116,39,39.0
20846,146,25,25.0
20847,116,24,32.0
20848,116,9,51.9
20848,50,4,0.4
45080,116,8,37.6
45081,74,8,0.0
20851,116,1,0.1
20851,50,20,134.6
20851,268,1,0.1
20851,110,2,0.2
45082,116,12,50.3
45082,74,12,1.2
20853,116,8,0.8
20853,7,13,62.0
20854,116,10,88.2
45083,29,14,1.4
45083,116,7,60.1
20857,116,22,61.6
20858,116,8,2.1
20858,96,3,4.0
20858,66,2,2.0
45084,116,49,0.3
45085,116,19,70.9
45086,116,18,20.5
45087,116,60,6.0
20860,26,5,0.5
20860,560,6,0.6
20860,50,5,0.5
20860,144,6,0.6
20862,1049,36,8.1
20862,112,16,1.6
20865,198,1,0.1
20865,37,1,0.1
20865,175,6,10.1
20865,1161,2,12.0
20865,423,1,6.0
20865,227,1,1.0
20872,35,7,4.0
20872,74,56,179.9
20872,50,1,0.1
20875,50,34,6.2
20880,50,9,32.0
45088,50,41,29.3
45089,116,5,0.6
45089,35,43,139.2
20891,50,52,100.9
45090,170,32,7.5
20895,119,22,169.6
20896,298,6,39.0
20896,152,4,40.0
20899,46,59,0.0
20902,123,2,0.2
20902,587,14,0.8
45091,116,11,73.2
20904,116,6,0.6
20904,50,15,113.8
20904,875,2,0.2
45092,116,17,76.5
20906,222,12,1.0
20907,216,2,0.2
20907,397,6,6.0
20907,46,29,0.2
20907,355,144,163.4
20907,975,65,0.4
20907,417,2,0.2
45093,116,8,30.0
45094,116,6,0.6
45094,33,1,0.1
45094,35,3,0.3
45095,36,24,99.0
45096,116,2,2.1
45096,35,7,2.6
45097,116,11,46.0
45098,116,8,26.0
20910,116,2,0.2
20910,35,44,119.6
20910,74,2,0.2
45099,116,7,19.5
45099,50,10,16.0
20911,117,13,28.7
45100,116,4,0.1
45100,35,126,132.7
45100,74,5,0.1
20917,116,3,1000.0
20917,271,1,500.0
20917,126,28,3533.4
20918,26,4,0.4
20918,157,4,0.4
20918,678,4,0.4
20918,373,4,0.4
20918,704,4,0.4
20918,721,45,124.91
20918,914,4,0.4
20918,875,4,0.4
20918,528,4,0.4
20918,397,4,0.4
20921,641,9,0.9
20921,158,16,1.6
20921,694,12,3.1
20921,526,44,63.6
20921,1070,5,0.5
20934,116,7,0.7
20934,678,3,1.2
20934,373,14,2.3
20934,528,4,0.4
20934,397,19,2.2
45101,33,18,0.0
45101,107,34,0.0
45102,116,6,0.6
45102,880,3,0.3
45103,116,25,23.6
