user,room,weight
98953,1200,35
39109,642,16
34348,1101,1
34348,703,11
79187,1101,59
80049,1126,7
80049,1147,4
82477,1200,12
21615,670,35
2581,351,35
104319,1126,23
66663,1430,15
20590,669,8
56123,689,1
56123,1117,15
53119,642,37
46993,690,15
74090,1634,9
78523,1120,5
78523,1126,4
48024,703,36
16527,305,44
20688,700,1
20688,733,21
20688,701,2
20688,732,3
5586,376,18
41283,653,13
84597,1135,31
52672,663,8
60176,1121,18
22810,689,15
22810,1200,7
66955,1138,36
102437,1134,37
60113,1178,12
59962,1349,47
42084,745,15
34132,663,25
29783,657,76
104771,1104,29
25983,792,27
25983,648,1
86364,1117,8
50639,663,8
102770,1101,9
93141,1101,95
94854,1101,104
77971,1149,50
35648,642,12
5911,305,46
103402,1138,20
80925,1190,4
80925,1138,3
80925,1178,2
47732,655,16
84413,1135,8
51736,642,16
57364,1200,2
57364,1203,16
88939,1190,22
88939,1178,3
32013,670,75
34073,655,9
34073,1120,6
74925,1149,49
70273,1139,22
26420,745,11
6174,351,10
63907,1138,20
28799,1101,22
28799,703,18
71355,1149,44
28991,642,72
77775,1637,30
88173,1190,39
86440,1138,20
79560,1200,1
79560,1292,27
19238,1101,51
19238,703,22
43894,642,33
98959,1190,12
75921,1255,28
106107,1357,10
49082,642,52
96208,1138,15
23338,663,28
3856,343,57
96996,1117,8
25394,703,19
70824,1101,12
84926,1101,23
74312,1101,27
56021,642,9
39790,670,45
57700,1348,44
28285,642,12
95476,1138,9
32942,670,10
38848,1269,86
38848,689,3
26247,658,52
108411,1138,8
97877,1120,17
21905,914,21
55313,811,8
57276,1101,44
40404,689,2
40404,670,7
57201,1149,12
60620,1217,11
19135,1101,22
19135,703,17
29260,670,68
91336,1101,57
69673,1117,9
56470,1215,17
82524,1101,12
74509,1138,12
83658,1258,9
87090,1178,8
32897,725,13
94224,1163,45
25736,1138,4
25736,1248,2
25736,767,14
25736,864,2
108214,1173,14
15228,305,4
15228,642,4
17991,670,11
90026,1101,26
56910,1178,2
56910,1184,68
88092,1120,8
98884,1190,15
98884,1178,6
107655,1120,12
64607,1138,42
63043,1138,8
82930,1178,14
3864,305,20
82855,1101,38
60824,1120,57
91898,1101,16
78697,1101,21
9010,411,21
68385,1215,12
75437,1121,31
6112,305,62
30603,669,14
74759,1177,20
106613,1138,8
100973,1247,17
48391,1101,4
48391,703,7
55041,689,32
32059,689,8
74167,1101,44
37988,669,17
56825,1101,50
14175,1101,7
14175,305,2
19901,690,22
21548,674,12
33546,663,17
13588,351,3
13588,670,9
59194,1161,8
86810,1165,21
19973,663,32
68860,1138,60
4429,305,8
16081,351,136
98899,1200,12
3017,442,9
7445,305,130
98750,1101,24
33030,642,35
101706,1138,105
37617,642,12
28869,703,17
93135,1120,11
103540,1138,17
40346,642,9
22388,689,9
43252,689,10
89289,1138,8
92150,1138,8
26564,703,152
79288,1182,14
43591,722,38
43591,817,1
50635,663,9
42352,718,91
7355,405,36
80415,1120,26
49435,690,9
38804,670,12
67744,1178,12
18720,745,10
36899,642,16
35231,670,9
103979,1101,233
59790,1431,33
57682,1256,12
82428,1101,12
25015,670,20
741,149,111
17782,648,32
19013,663,12
77739,1104,20
29262,655,24
66570,1226,23
47700,690,5
47700,1256,3
70844,1161,11
26366,874,24
37049,642,46
95117,1138,10
90669,1101,28
87095,1120,8
60333,1104,88
73521,1120,10
103514,1138,55
54649,669,11
65464,1398,12
78761,1101,8
108653,1173,24
84278,1313,282
76357,1138,8
53188,719,8
58760,1101,12
73415,1190,8
18477,663,20
103856,1126,1
103856,1196,7
50076,663,25
61945,1120,14
105646,1101,22
24619,670,20
80966,1194,53
6406,343,14
5036,419,16
31541,796,65
40396,663,3
40396,1151,12
12495,519,3
12495,917,33
94517,1120,26
4981,351,9
107056,1101,8
107701,1163,8
63774,1381,44
105932,1297,9
5460,351,29
35773,663,16
3168,362,30
23108,655,11
99830,1104,30
84811,1104,13
38684,669,11
38684,1101,5
73849,1101,32
56851,1104,106
28392,883,148
62930,1120,113
93643,1101,28
68407,1138,20
89157,1120,11
41526,658,10
75177,1178,17
10203,487,10
10203,670,2
74833,1104,8
53378,1138,2
53378,767,7
8400,369,12
61069,1101,39
83641,1200,8
75262,1138,25
75803,1138,8
27468,642,70
4320,491,51
50370,663,14
60078,1140,9
15394,305,17
92726,1101,26
45420,689,11
48802,669,8
60895,1143,11
66048,1138,19
88433,1138,12
22442,663,135
10507,528,12
79892,1161,23
107613,1138,8
8207,388,26
83290,1101,11
35479,663,19
57366,1101,39
65045,1149,4
65045,1138,9
52838,642,8
39135,642,20
81117,1138,25
81117,1178,19
86754,1200,14
67666,1178,8
71258,1101,64
69896,1178,16
85705,1101,12
82758,1138,3
82758,1178,7
25357,663,9
27556,657,56
44392,663,12
76353,1225,11
32301,670,49
64497,1429,39
6990,305,52
91719,1120,9
97307,1190,2
97307,1178,11
13218,472,20
61298,1120,9
66167,1138,16
24182,718,8
89459,1190,14
102840,1138,12
70448,1101,9
79975,1101,8
40153,795,16
68518,1138,25
105420,1117,41
13719,305,6
13719,1256,3
31162,658,12
29455,670,8
68924,1178,20
74295,1151,12
84090,1178,12
68459,1178,22
104720,1101,57
25474,703,36
84792,1101,8
68332,1101,28
96124,1138,28
94419,1140,9
72765,1120,37
65417,1190,8
44684,642,24
7899,405,9
7899,1279,1
7899,1364,24
52675,642,8
37393,670,188
24067,782,20
95642,1120,28
36676,690,16
34447,655,11
34447,670,11
32379,642,21
102808,1120,12
60707,1143,71
103967,1101,44
1627,305,41
27634,663,43
71797,1161,9
71469,1156,126
7932,521,20
56676,1161,13
42584,694,29
14906,305,15
91650,1138,21
58069,1138,12
83695,1104,24
30502,669,24
82844,1101,32
5088,392,13
5088,1194,8
28969,718,13
29056,1101,111
29056,703,1
22200,1284,4
22200,870,5
79203,1347,22
29323,663,93
47807,690,12
41264,655,12
43467,739,5
43467,1182,3
101238,1138,17
73607,1120,13
75273,1104,22
81354,1101,51
33401,663,8
21113,669,31
24493,690,12
74260,1101,10
89833,1247,15
105896,1138,12
101840,1101,112
42455,670,12
25109,767,13
25109,1120,6
25109,670,13
75606,1138,24
5519,351,106
5519,1265,96
33717,663,107
40635,689,36
79316,1101,19
44634,750,9
103820,1101,24
69419,1203,58
85282,1233,16
30339,663,103
65597,1126,8
41108,745,8
15132,343,3
15132,1226,3
15132,1156,2
26312,670,14
106844,1138,11
106844,1151,6
20635,703,28
18300,1101,12
18300,689,24
94277,1140,8
72773,1190,8
72773,1178,39
83193,1138,22
95681,1138,12
99516,1178,9
23919,689,103
30469,703,36
34186,811,49
23248,663,12
18301,670,519
59849,1165,56
107679,1178,13
88980,1138,24
50501,642,24
83230,1104,8
47862,1178,3
47862,1120,3
47862,688,9
38129,670,16
26242,670,8
20508,703,14
51302,663,8
60198,1449,10
63940,1120,16
43530,767,3
43530,1126,17
92925,1104,19
27507,670,10
94947,1101,15
11573,343,19
18331,663,15
22792,701,12
15810,305,13
27388,642,16
104353,1163,14
7121,351,19
7121,670,5
59806,1139,162
105333,1138,9
63514,1138,8
36155,782,8
60711,1101,28
36896,725,8
15901,305,18
87522,1120,15
69317,1173,31
77151,1104,8
7977,351,8
58891,1138,36
33615,655,8
53920,1200,29
53920,663,1
29460,663,70
45451,670,10
106530,1161,12
21391,881,8
60602,1149,23
54029,723,9
61662,1151,82
76784,1267,18
76784,1163,12
84554,1101,20
42936,690,5
42936,1120,4
78851,1101,103
103696,1215,10
67097,1138,9
66872,1296,8
72050,1101,53
46941,693,67
46941,917,42
87895,1138,18
13004,369,12
91335,1178,12
77215,1173,16
78711,1101,15
39282,803,3
39282,725,4
39282,1120,2
43739,670,8
76858,1138,8
23161,690,15
23161,1117,9
63470,1138,33
73305,1104,11
41658,663,9
28862,883,12
93516,1138,12
73555,1178,16
69815,1138,82
66564,1138,49
31826,755,16
65488,1138,74
100711,1138,6
100711,1200,2
3142,359,16
103930,1400,14
68324,1138,31
46679,1182,6
46679,745,6
11936,305,139
15343,351,8
14024,367,10
87084,1190,25
50975,1101,15
50975,703,13
31763,642,34
71490,1135,18
32957,642,29
72015,1163,137
72015,1105,12
69584,1138,18
91971,1101,14
60768,1149,22
60768,1138,10
65852,1138,8
56315,1136,9
4750,351,60
41937,1190,8
41937,1178,9
41937,642,3
90985,1138,8
69666,1101,65
100081,1138,8
101461,1138,16
47836,655,11
17966,665,10
17966,642,34
79149,1149,12
106683,1138,25
4924,381,27
37384,670,11
64346,1190,31
64346,1178,45
25333,642,8
71884,1203,69
69517,1138,22
93416,1101,41
18531,670,84
70811,1101,16
97560,1149,14
43611,663,12
91142,1415,4
91142,1319,4
77895,1190,81
85105,1101,17
48786,663,24
87982,1120,21
64178,1138,36
63285,1138,12
102983,1138,8
11059,792,59
11059,367,11
64135,1120,32
18265,663,16
101328,1200,12
79335,1149,10
79335,1178,6
102694,1233,20
75635,1120,12
81699,1101,6
81699,1215,2
27546,725,23
53553,665,10
77777,1151,48
40829,670,8
93623,1120,26
8417,405,8
108057,1138,8
73191,1120,11
41090,670,18
23347,857,12
93572,1226,9
72738,1104,22
97495,1138,14
81516,1135,72
34502,815,49
38041,642,175
81410,1138,13
107306,1138,8
97644,1138,8
77973,1161,9
91809,1138,104
94264,1138,16
102118,1101,43
93482,1138,18
40436,655,8
20698,690,34
69757,1101,55
44217,642,15
44397,670,11
39558,690,31
101132,1101,15
52459,690,16
90211,1190,5
90211,1178,5
11717,305,16
89235,1138,37
23398,663,10
57308,1149,10
54242,663,67
93640,1138,30
26798,747,24
84425,1101,26
70946,1138,55
81504,1138,16
68442,1190,10
29172,739,2
29172,703,9
22520,792,8
98503,1104,7
98503,1120,2
74840,1138,12
92516,1200,8
55614,669,12
9411,367,3
9411,1117,2
9411,1430,9
43509,690,8
10191,351,24
10191,390,48
10191,806,63
62572,1438,33
27309,703,68
18574,745,20
44359,690,9
44359,1256,7
38591,669,22
18246,786,25
102015,1138,21
65489,1138,12
35851,663,15
43347,977,12
23378,832,12
74698,1138,61
20753,670,13
19740,669,9
22564,663,10
60751,1104,118
86107,1126,44
29146,642,18
72599,1101,43
72252,1227,8
37420,670,11
2729,359,40
59744,1104,11
81446,1101,21
8044,405,8
8787,541,13
88724,1138,32
19219,1101,19
19219,703,1
97184,1101,10
57320,1120,12
22888,663,20
3282,305,66
80989,1138,56
4028,351,28
4028,670,11
71238,1258,19
68155,1120,8
12923,1125,78
12923,1150,30
12923,373,5
12923,1203,1
33874,670,12
78814,1101,16
81960,1101,24
95429,1138,9
62085,1120,12
96348,1138,68
43309,690,8
41409,663,8
52018,642,60
75087,1190,9
39610,690,41
101491,1101,15
87171,1200,1
87171,1165,2
87171,1120,5
17904,670,67
85746,1101,60
28327,751,15
102927,1138,32
82673,1101,21
7802,343,7
7802,1138,5
96638,1149,8
73029,1149,39
54876,723,8
86306,1138,11
99542,1151,61
76925,1101,115
63010,1101,26
53884,642,8
33911,751,16
51619,689,9
107261,1149,14
105026,1217,16
73765,1101,8
40528,636,36
25066,703,13
25927,703,17
79239,1101,23
32737,642,9
13902,367,3
13902,1117,12
23774,838,57
81015,1549,8
1307,305,22
47064,669,1
47064,780,11
15302,305,23
45543,642,17
66895,1178,12
78812,1149,37
94946,1101,16
87191,1120,24
29163,694,13
63164,1548,10
103103,1135,10
47627,739,2
47627,1182,9
47627,883,4
64489,1190,12
64489,1178,7
55649,689,1
55649,1146,14
3664,433,165
22463,688,116
107212,1178,14
107212,1256,5
19938,669,52
36037,642,24
78156,1161,8
26173,670,20
67454,1138,20
102826,1149,10
35794,670,18
87153,1138,12
50366,663,12
103960,1351,61
106883,1424,17
91240,1190,5
91240,1178,46
57228,1101,86
26835,663,8
84189,1101,40
88218,1138,60
65173,1200,16
6687,305,15
15468,305,18
94459,1101,32
93129,1101,21
85719,1101,8
95426,1400,1
95426,1417,7
68097,1159,224
34406,689,886
9074,343,232
96512,1101,14
93423,1101,8
29340,1101,43
29340,703,33
35184,1307,10
35184,663,8
34179,642,52
41949,689,2
41949,690,6
31049,670,8
36678,703,8
42649,1138,10
42649,663,7
10208,367,100
27838,867,88
39067,1138,6
39067,663,3
72201,1139,26
22842,663,12
99336,1151,23
76970,1190,9
76970,1178,9
63674,1138,28
42906,690,24
27999,718,11
91325,1120,8
74114,1182,39
1433,342,36
92178,1101,20
90068,1190,20
76523,1120,37
94744,1101,12
4354,435,43
80064,1149,16
46360,690,8
25805,658,19
49985,690,38
40886,690,8
57627,1104,24
58021,1104,34
15014,305,9
99661,1178,8
28887,670,149
27897,1138,16
27897,663,9
59232,1247,11
22374,663,22
58370,1140,12
64183,1138,21
64183,1352,3
21554,689,25
107405,1138,16
92970,1190,18
92970,1178,17
4690,343,29
74940,1178,25
93966,1277,36
46224,642,23
56580,1101,56
72210,1190,16
38549,703,18
91619,1101,21
4615,343,12
60080,1256,12
51877,1101,3
51877,703,5
40479,1101,129
40479,703,7
28885,663,33
99565,1101,24
46410,1138,7
46410,1178,5
46410,663,4
26345,650,38
26345,739,54
26345,1182,16
86864,1101,427
78933,1101,18
71390,1101,49
52407,703,10
78622,1101,20
32588,725,640
1157,305,32
1157,1217,6
43182,1258,1
43182,725,15
43182,658,3
74967,1101,45
103976,1267,14
15447,305,144
2103,305,21
2103,642,8
100867,1101,8
107793,1159,9
93667,1126,14
17292,351,25
22315,663,13
89374,1104,9
34570,655,30
7183,305,16
92752,1143,12
76404,1375,36
52410,1163,53
52410,667,2
93913,1138,24
40350,642,20
21735,795,30
81550,1117,12
45778,703,8
33005,642,8
76703,1101,12
107845,1138,8
26109,690,64
29763,663,20
93102,1237,12
18704,663,446
69714,1491,11
88787,1101,8
20253,663,28
11531,305,24
64776,1138,11
41106,642,40
52968,725,18
106551,1149,12
89149,1138,29
93007,1101,13
8509,343,50
25385,755,9
26394,669,8
56645,1256,12
84720,1163,28
89522,1190,3
89522,1178,16
61710,1120,12
75502,1149,8
76268,1178,11
94226,1492,15
39611,1101,17
39611,703,3
62995,1138,36
37334,689,27
68823,1101,35
105568,1135,8
107216,1101,6
107216,1151,11
72155,1138,11
69408,1161,117
4194,367,10
81090,1190,61
22411,663,39
90462,1138,60
9985,404,3
9985,1151,53
97453,1267,9
16551,351,19
16551,670,17
88604,1138,9
32753,745,6
32753,819,6
47854,709,5
47854,664,3
90632,1138,8
19616,690,11
49467,703,8
47715,670,18
94537,1375,23
25239,670,9
68493,1161,8
68842,1101,52
49854,663,12
84794,1143,13
17487,352,40
36962,642,85
42132,670,11
37200,642,38
97393,1120,34
21558,689,18
16646,392,11
60524,1138,31
64246,1138,12
27278,636,16
75713,1104,15
82005,1138,48
57396,1140,27
78274,1125,10
65477,1101,643
88670,1256,9
64886,1130,120
35252,690,16
23867,655,30
48997,670,11
107786,1182,9
44166,642,12
83482,1135,40
55247,655,11
64600,1101,12
58610,1101,18
47712,690,14
107031,1101,17
103768,1101,10
18294,669,12
103636,1138,10
16539,367,12
64677,1178,8
49302,689,14
49302,1104,1
10007,382,12
18222,663,9
39614,642,13
10668,343,3
10668,1200,5
56666,1259,56
28373,636,11
107506,1252,6
107506,1153,4
70711,1101,35
106682,1138,10
105229,1513,18
4009,515,37
88361,1138,95
80193,1161,11
70125,1417,8
52602,1138,15
52602,663,2
68751,1138,26
81879,1138,28
94779,1101,17
80255,1135,86
6991,351,9
11414,305,8
77580,1101,6
77580,1139,4
101468,1120,11
103599,1138,72
72410,1190,13
72410,1178,7
33639,663,19
43809,751,8
67837,1138,8
104425,1138,32
64120,1120,8
37186,1138,61
37186,677,3
103755,1151,11
85531,1101,30
53223,914,75
39815,853,33
100682,1101,76
79841,1468,14
19478,1138,53
19478,1135,16
19478,670,23
3104,367,15
22350,663,10
65866,1138,51
51014,655,11
83083,1101,8
102073,1151,67
47991,1101,8
47991,703,13
62016,1120,11
47838,655,15
95610,1217,9
62776,1163,12
84271,1307,9
27557,670,89
18636,655,7
18636,1344,11
71848,1138,40
19119,703,12
63140,1138,14
85073,1101,30
47776,1256,3
47776,958,5
42770,648,19
42770,670,1
108378,1267,24
51288,642,28
7125,367,20
32244,669,8
41562,690,18
41562,1256,1
43294,690,19
25945,703,16
44321,1138,29
44321,642,2
25670,751,23
77239,1182,12
15500,305,8
39860,1138,3
39860,663,5
65653,1190,13
65653,1178,5
99276,1424,16
54526,663,8
39956,642,28
45871,690,8
88420,1120,23
30315,684,10
99235,1291,9
47810,670,8
75002,1318,30
91700,1138,15
9732,366,47
37644,642,31
19891,703,58
47355,1101,22
47355,703,2
92896,1138,13
18889,670,349
23979,1101,46
23979,703,2
86822,1140,23
93250,1139,20
107684,1190,8
22626,947,9
51026,690,12
47387,703,56
94618,1101,16
80314,1138,14
8132,1256,1
8132,498,6
8132,1172,1
82062,1101,12
85387,1101,64
15631,392,14
105775,1105,23
91813,1178,10
67159,1138,13
80042,1101,19
33256,653,13
33256,1140,7
41012,690,8
100291,1138,12
59175,1140,12
39280,670,24
83706,1101,38
5133,404,8
34643,670,13
57552,1101,13
57552,1339,15
75537,1138,152
56959,1200,53
102812,1117,12
73507,1138,14
81686,1120,9
46953,663,8
24943,642,22
48704,1101,13
48704,703,1
39942,1138,9
39942,725,3
84347,1351,39
101508,1101,13
44338,670,23
16542,1577,138
16542,379,1
88178,1138,31
62946,1190,3
62946,1120,16
8990,342,12
59242,1104,121
89210,1138,39
49042,642,35
57685,1178,15
81146,1190,4
81146,1138,5
106608,1120,11
49285,663,20
73078,1138,29
39892,718,4
39892,663,6
60903,1293,31
2473,305,188
94036,1140,8
52320,750,16
75111,1126,13
50889,1177,7
50889,1126,5
50889,670,6
39579,663,9
90547,1138,18
100663,1101,40
99871,1151,31
98458,1138,12
95742,1194,8
43451,663,8
99331,1101,232
59192,1101,42
26033,642,12
61772,1101,18
52225,642,20
56857,1101,407
101970,1178,12
14607,305,3
14607,663,19
89592,1117,39
76028,1101,12
27826,703,31
62008,1120,15
51453,723,11
68554,1190,30
68554,1138,8
82019,1200,33
40165,657,8
89766,1190,10
89766,1178,2
101330,1200,8
26317,642,38
77272,1251,9
4062,443,56
66020,1190,10
91705,1101,12
93241,1101,46
16858,305,25
85219,1101,20
88892,1138,27
97213,1101,29
90318,1120,8
101171,1101,32
49279,663,10
29812,914,28
7702,359,23
59484,1101,14
24577,972,21
3136,379,37
26426,663,3
26426,670,25
51286,642,14
94840,1178,8
95520,1138,10
67192,1266,23
76848,1138,12
3187,378,92
30261,751,9
101677,1267,16
101677,1163,6
64543,1299,11
29759,690,16
74672,1621,15
69321,1138,17
37837,795,58
107632,1120,8
81317,1200,12
72061,1216,8
95624,1120,9
17452,305,21
39727,694,28
7545,366,15
16404,343,3
16404,1138,9
66085,1509,285
36278,1256,3
36278,1125,3
36278,1182,4
36278,819,5
105691,1256,26
86493,1104,122
48186,670,20
88520,1138,17
88520,1200,17
30653,670,46
52340,690,58
71427,1138,9
86696,1138,48
62018,1226,14
28498,663,70
52280,642,10
77556,1190,12
77556,1178,12
68505,1138,9
81359,1200,8
101841,1138,16
74201,1120,70
60645,1178,20
60645,1140,14
30342,663,21
5847,392,10
50929,842,59
50929,670,20
53715,653,19
86985,1138,25
97721,1101,72
34761,663,8
98197,1126,12
29346,845,683
36196,670,10
95823,1138,22
9365,1101,21
9365,305,1
77913,1101,46
28906,690,12
47289,703,11
25281,642,8
89372,1117,14
60518,1101,20
14457,305,8
59021,1101,83
77372,1178,10
1927,373,178
22079,820,82
13973,1149,2
13973,351,5
13973,648,6
29646,801,63
35299,670,83
86172,1104,20
71448,1291,36
18021,1504,70
18021,734,177
91411,1101,12
78584,1120,12
60722,1161,36
31087,689,12
87476,1138,146
35562,689,14
38362,690,28
66359,1138,30
90583,1138,8
53594,751,12
39494,642,23
35749,670,9
19081,663,11
98393,1101,26
79676,1140,8
98130,1138,8
91914,1138,10
87639,1138,26
65700,1190,28
41104,670,32
15709,367,12
89723,1138,28
15379,433,2
15379,1406,45
54167,742,32
27746,718,12
41089,655,11
58747,1375,27
70829,1101,24
2128,405,23
80310,1296,60
80310,1505,114
42561,642,22
36028,828,9
36028,670,15
24610,690,22
57975,1101,56
58188,1156,12
1845,305,78
83095,1138,12
86697,1120,27
62664,1120,14
75338,1255,22
70841,1190,18
61327,1347,15
94920,1138,12
105521,1138,20
61691,1120,22
28982,669,12
17126,475,50
72045,1214,9
42302,642,12
68089,1101,35
87358,1268,16
51267,642,25
92368,1269,9
61617,1120,11
106628,1539,8
39731,642,49
45891,838,16
43599,689,16
38070,689,12
61847,1120,12
97109,1190,9
60193,1138,9
3759,491,96
95598,1140,47
35426,777,44
33556,874,14
13501,367,16
14135,305,3
14135,1117,5
64465,1117,12
34599,751,24
108270,1256,18
66783,1177,18
32500,690,48
2173,305,38
91616,1138,28
19012,663,53
60993,1292,12
76991,1138,8
88879,1138,9
72930,1621,47
27477,663,11
63630,1321,56
88558,1138,11
85434,1178,8
54194,642,12
4192,305,64
21868,690,12
14348,1101,29
14348,305,1
36117,694,22
106810,1190,10
23252,642,24
106456,1163,11
72873,1138,22
36375,725,86
90187,1101,24
10324,1101,2
10324,305,4
10324,1165,3
8436,367,33
39682,663,37
81701,1138,36
58890,1104,11
64936,1138,12
107100,1101,10
16462,379,7
16462,1202,1
97483,1138,54
18094,768,9
50934,690,23
44648,1101,27
44648,703,12
96752,1101,36
64979,1258,35
100499,1156,50
107547,1101,8
92073,1104,14
97338,1368,106
68377,1101,540
55479,690,8
100680,1101,25
38475,703,80
91223,1101,49
98051,1101,12
71743,1138,16
59328,1101,48
84395,1101,48
53427,690,24
31454,663,10
41113,670,11
52287,642,8
73637,1159,17
42849,642,38
19451,745,11
98259,1282,6
98259,1477,15
85024,1190,17
85024,1178,8
68220,1101,69
52238,642,40
38061,687,25
47572,689,8
51395,701,23
67419,1190,8
59028,1178,9
82031,1151,10
29816,670,12
56972,1101,24
30763,690,8
44159,642,6
44159,670,2
70506,1101,86
34310,670,12
68216,1101,35
19718,720,26
49090,718,14
34374,751,13
20967,670,8
34569,739,7
34569,1182,3
19995,690,14
19995,1256,8
16855,305,64
89494,1178,74
8712,305,18
41064,690,26
1563,305,39
31221,642,53
52949,663,9
93709,1101,20
103848,1104,24
71084,1138,8
102237,1101,8
107183,1190,12
61423,1138,12
104830,1135,16
47487,1101,14
47487,657,2
26126,1138,2
26126,663,15
93843,1101,33
56485,1101,56
88865,1138,12
7116,376,21
52166,642,37
21539,669,64
21610,653,36
89534,1258,8
60106,1101,13
35468,703,8
67791,1267,70
105759,1217,8
36308,642,10
46663,1138,1
46663,659,6
46663,1724,1
90351,1101,18
96276,1296,41
96276,1505,7
36984,642,11
41728,655,12
62168,1258,24
80882,1138,56
54388,924,74
33685,655,8
6614,367,9
6614,1117,5
5659,351,10
23861,689,46
33809,722,7
33809,1257,4
15789,305,14
48862,667,4
48862,688,4
43721,1149,1
43721,690,7
43721,663,5
46434,1101,29
46434,703,39
65318,1190,19
97510,1120,18
78503,1104,28
108725,1149,13
56682,1101,33
46475,689,10
56877,1182,48
97174,1104,12
97174,1120,4
52161,670,16
97471,1620,17
56277,647,9
90181,1120,22
32635,1438,5
32635,732,6
83941,1190,47
83941,1178,31
47486,689,8
41776,690,21
68092,1190,30
57872,1267,13
57872,1163,9
65057,1190,4
65057,1178,5
47613,690,6
47613,1135,4
48517,670,12
31051,690,14
51018,739,54
45631,670,14
